location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Georgstraße, Hannover;2018-08-08 20:00:00 +0200;Wednesday;2690;27;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 21:00:00 +0200;Wednesday;1183;25;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 22:00:00 +0200;Wednesday;911;24;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 23:00:00 +0200;Wednesday;625;23;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 00:00:00 +0200;Thursday;347;22;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 01:00:00 +0200;Thursday;170;20;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 02:00:00 +0200;Thursday;74;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 03:00:00 +0200;Thursday;99;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 04:00:00 +0200;Thursday;119;18;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 05:00:00 +0200;Thursday;195;17;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 06:00:00 +0200;Thursday;396;17;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 07:00:00 +0200;Thursday;866;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 08:00:00 +0200;Thursday;1487;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 09:00:00 +0200;Thursday;1878;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 10:00:00 +0200;Thursday;3066;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 11:00:00 +0200;Thursday;3864;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 12:00:00 +0200;Thursday;4958;24;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 13:00:00 +0200;Thursday;5095;26;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 14:00:00 +0200;Thursday;4619;28;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 15:00:00 +0200;Thursday;4902;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 16:00:00 +0200;Thursday;5411;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 17:00:00 +0200;Thursday;4320;32;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 18:00:00 +0200;Thursday;3613;30;partly-cloudy-day;
