location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Jungfernstieg, Hamburg;2018-10-04 00:00:00 +0200;Thursday;41;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 01:00:00 +0200;Thursday;30;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 02:00:00 +0200;Thursday;15;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 03:00:00 +0200;Thursday;13;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 04:00:00 +0200;Thursday;20;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 05:00:00 +0200;Thursday;153;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 06:00:00 +0200;Thursday;199;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 07:00:00 +0200;Thursday;441;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 08:00:00 +0200;Thursday;977;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 09:00:00 +0200;Thursday;1473;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 10:00:00 +0200;Thursday;2167;11;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 11:00:00 +0200;Thursday;3329;12;cloudy;
Jungfernstieg, Hamburg;2018-10-04 12:00:00 +0200;Thursday;4605;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 13:00:00 +0200;Thursday;4872;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 14:00:00 +0200;Thursday;4773;14;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 15:00:00 +0200;Thursday;4805;15;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 16:00:00 +0200;Thursday;4819;16;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 17:00:00 +0200;Thursday;4666;16;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 18:00:00 +0200;Thursday;3844;15;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-04 19:00:00 +0200;Thursday;2159;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 20:00:00 +0200;Thursday;894;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 21:00:00 +0200;Thursday;379;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 22:00:00 +0200;Thursday;239;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-04 23:00:00 +0200;Thursday;127;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 00:00:00 +0200;Friday;80;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 01:00:00 +0200;Friday;46;13;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 02:00:00 +0200;Friday;45;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 03:00:00 +0200;Friday;14;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 04:00:00 +0200;Friday;31;12;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 05:00:00 +0200;Friday;93;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 06:00:00 +0200;Friday;199;12;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-05 07:00:00 +0200;Friday;460;11;clear-night;
Jungfernstieg, Hamburg;2018-10-05 08:00:00 +0200;Friday;1001;11;clear-day;
Jungfernstieg, Hamburg;2018-10-05 09:00:00 +0200;Friday;1320;12;clear-day;
Jungfernstieg, Hamburg;2018-10-05 10:00:00 +0200;Friday;2065;14;clear-day;
Jungfernstieg, Hamburg;2018-10-05 11:00:00 +0200;Friday;3145;16;clear-day;
Jungfernstieg, Hamburg;2018-10-05 12:00:00 +0200;Friday;4336;17;clear-day;
Jungfernstieg, Hamburg;2018-10-05 13:00:00 +0200;Friday;4383;19;clear-day;
Jungfernstieg, Hamburg;2018-10-05 14:00:00 +0200;Friday;4664;20;clear-day;
Jungfernstieg, Hamburg;2018-10-05 15:00:00 +0200;Friday;5163;21;clear-day;
Jungfernstieg, Hamburg;2018-10-05 16:00:00 +0200;Friday;5349;21;clear-day;
Jungfernstieg, Hamburg;2018-10-05 17:00:00 +0200;Friday;4949;21;clear-day;
Jungfernstieg, Hamburg;2018-10-05 18:00:00 +0200;Friday;4064;20;clear-day;
Jungfernstieg, Hamburg;2018-10-05 19:00:00 +0200;Friday;2772;18;clear-night;
